Post.id|Tag.id
687194861704|1991
687194861704|1997
687194861704|4459
687194861704|6515
687194861704|9584
1786706489486|61
1786706489486|1978
1786706489486|5950
1786706489506|61
1786706489506|965
1786706489506|2924
1786706489506|4766
1786706489506|6817
1786706489506|7650
1786706489506|9427
1511828582581|61
1511828582581|2924
1511828582581|7680
2061584396489|19
2061584396489|2657
2061584396489|2660
2061584396489|2694
2061584396489|2697
1099511722193|20
1099511722193|2732
1099511722193|2780
1099511722193|2781
1099511722193|2797
1099511722200|44
1099511722200|7130
1099511722200|7136
1099511722200|7198
1099511722200|7199
1099511722200|7275
1099511722200|7285
1099511722200|7412
1099511722221|44
1099511722221|7179
1099511722221|7184
1099511722221|7239
1099511722221|7243
1099511722221|7273
1099511722221|7314
1099511722223|50
1099511722223|7951
1099511722223|8004
1099511722223|8096
1099511722223|8127
1511828582664|12
1511828582664|2024
1511828582664|2053
1511828582664|2057
1511828582664|2059
1511828582664|2076
1511828582664|2078
1511828582664|2102
1511828582664|2104
1511828582664|2115
2061584396569|19
2061584396569|2681
2061584396569|2691
1099511722273|44
1099511722273|7179
1099511722273|7271
1099511722273|7299
1099511722286|20
1099511722286|2791
1099511722286|2850
1099511722286|2886
1099511722286|2907
1511828582716|12
1511828582716|2010
1511828582716|2069
1511828582716|2086
1511828582716|2105
1099511722305|20
1099511722305|2731
1099511722305|2738
1099511722305|2838
1099511722305|2890
1099511722305|2904
1099511722309|44
1099511722309|7136
1099511722309|7146
1099511722309|7270
1099511722309|7344
1099511722309|7352
2061584396629|19
2061584396629|2667
2061584396629|2678
2061584396629|2684
2061584396629|2695
2061584396629|2712
1099511722330|44
1099511722330|7273
1099511722330|7284
1099511722330|7368
1099511722333|20
1099511722333|2792
1099511722333|2846
1099511722333|2866
2061584396646|19
2061584396646|2694
2061584396646|2704
1099511722358|50
1099511722358|7966
1099511722358|8098
1099511722365|44
1099511722365|7108
1099511722365|7127
1099511722365|7213
1099511722365|7247
1099511722365|7396
1099511722403|20
1099511722403|2741
1099511722403|2767
1099511722403|2780
1099511722403|2845
1511828582829|12
1511828582829|2033
1511828582829|2034
1511828582829|2053
1511828582829|2082
1099511722419|44
1099511722419|7196
1099511722419|7308
1099511722419|7364
1099511722419|7371
1786706489783|10
1786706489783|1844
1786706489783|1878
1786706489801|10
1786706489801|1844
1786706489801|1853
1786706489801|1860
1786706489801|1890
1786706489801|1915
1786706489801|1917
1099511722444|50
1099511722444|7829
1099511722444|7996
1099511722444|8154
2061584396766|19
2061584396766|2661
2061584396766|2666
2061584396766|2714
2061584396772|19
2061584396772|2676
2061584396772|2691
2061584396772|2724
1649267536364|66
1649267536364|3055
1649267536364|6039
1649267536365|66
1649267536365|163
1649267536365|3178
1511828582909|66
1511828582909|1097
962072769042|66
962072769042|1097
962072769042|7630
1099511722516|20
1099511722516|2752
1099511722516|2755
1099511722516|2800
1099511722516|2822
1099511722516|2837
1099511722537|20
1099511722537|2749
1099511722537|2809
1099511722537|2849
1099511722558|20
1099511722558|2740
1099511722558|2743
1099511722558|2832
1099511722558|2871
1099511722558|2877
1511828582991|52
1511828582991|2133
1511828582991|4158
1374389629520|52
1374389629520|965
1374389629520|1072
1374389629520|1288
1374389629520|2907
1374389629551|52
1374389629551|163
1374389629566|52
1374389629566|2133
1374389629566|9503
1099511722636|52
1099511722636|2907
1099511722636|5916
1099511722636|5925
1099511722636|7593
1099511722657|52
824633815719|47
824633815719|7613
824633815719|7617
824633815719|7623
824633815726|47
824633815726|7614
824633815726|7617
824633815726|7629
824633815726|7646
824633815743|47
824633815743|7603
824633815743|7625
824633815743|7634
824633815755|47
824633815755|7609
824633815755|7611
824633815755|7620
824633815755|7636
824633815755|7637
824633815755|7640
824633815755|7643
824633815755|7647
824633815758|47
824633815758|7621
824633815758|7623
824633815758|7625
824633815758|7644
824633815759|47
824633815759|7604
824633815759|7617
824633815759|7644
824633815769|47
824633815769|7618
824633815769|7626
824633815769|7642
824633815769|7646
824633815782|47
824633815782|7602
824633815782|7611
824633815782|7612
824633815782|7626
824633815782|7627
824633815782|7628
824633815782|7641
824633815786|47
824633815786|7608
824633815786|7618
824633815786|7619
824633815786|7625
824633815786|7627
824633815786|7629
824633815786|7630
824633815786|7631
824633815788|47
824633815788|7603
824633815788|7608
824633815788|7614
1236950676209|132
1236950676209|401
1236950676209|887
1236950676209|6028
1099511722751|132
1099511722751|857
1099511722751|2341
1099511722751|2940
1099511722751|3011
1924145443600|132
1924145443600|401
1924145443600|676
1924145443600|2122
687194862387|132
687194862387|2173
687194862387|4111
687194862387|6028
687194862387|7599
1511828583225|132
962072769347|46
962072769347|7563
962072769347|7576
962072769347|7578
962072769347|7583
962072769347|7589
962072769347|7590
962072769366|20
962072769366|2728
962072769366|2794
962072769366|2870
962072769366|2913
962072769376|46
962072769376|7567
962072769376|7570
962072769376|7572
962072769376|7576
962072769376|7583
962072769376|7586
962072769376|7593
962072769376|7597
962072769387|46
962072769387|7567
962072769387|7583
962072769387|7585
962072769387|7592
962072769387|7593
1099511722880|20
1099511722880|2731
1099511722880|2773
1099511722880|2811
962072769420|20
962072769420|2798
962072769420|2887
962072769441|46
962072769441|7569
962072769441|7573
962072769441|7576
962072769441|7583
962072769441|7598
1099511722916|20
1099511722916|2762
1099511722916|2806
1099511722916|2903
1099511722916|2914
1099511722920|20
1099511722920|2869
1099511722920|2873
962072769703|216
962072769703|227
962072769703|1184
962072769703|2127
962072769703|2130
962072769703|2132
962072769703|2222
962072769703|2474
962072769703|2551
962072769703|3223
1649267537065|216
1649267537065|2300
1649267537065|2897
1236950676656|216
1236950676656|1929
1236950676656|2127
1236950676656|2722
1236950676656|2773
1236950676656|3162
1236950676656|3223
1236950676656|6465
1511828583614|216
1511828583614|227
1511828583614|2604
1511828583629|216
1511828583629|2131
1511828583629|2284
1511828583629|2724
2061584397538|0
2061584397538|8
2061584397538|28
2061584397538|49
2061584397538|73
2061584397538|76
2061584397538|84
2061584397538|121
2061584397538|130
2061584397538|132
1099511723242|65
1099511723242|1701
1099511723242|4535
1099511723242|6530
2061584397567|0
2061584397567|13
2061584397567|18
2061584397567|110
2061584397567|116
2061584397567|153
2061584397567|170
1099511723273|65
1099511723273|2548
1099511723273|2593
1099511723290|47
1099511723290|7626
1099511723290|7633
1099511723290|7636
2061584397602|0
2061584397602|55
2061584397602|89
2061584397602|97
2061584397602|145
2061584397621|0
2061584397621|14
2061584397621|70
2061584397621|145
1099511723337|65
1099511723337|1089
1099511723337|2139
1099511723337|7528
1099511723337|7643
1099511723337|9401
1099511723338|47
1099511723338|7639
1099511723353|65
1099511723353|109
1099511723353|485
1099511723353|1961
1099511723353|2666
1099511723353|3245
1099511723353|8439
2061584397675|0
2061584397675|32
2061584397675|63
2061584397683|0
2061584397683|111
2061584397683|129
2061584397683|153
2061584397683|161
1099511723398|47
1099511723398|7614
1099511723398|7624
1099511723398|7625
1099511723398|7636
1099511723411|47
1099511723411|7606
1099511723411|7611
1099511723411|7637
1099511723428|47
1099511723428|7626
1099511723428|7630
1099511723428|7635
1099511723428|7641
1099511723428|7642
1099511723447|47
1099511723447|7612
1099511723447|7614
1099511723447|7615
1099511723447|7617
1099511723447|7625
1099511723467|65
1099511723467|265
1099511723467|5718
1099511723487|65
1099511723487|1774
1099511723487|1977
1099511723487|3940
1099511723487|4633
1099511723487|6588
2061584397793|0
2061584397793|13
2061584397793|90
2061584397793|100
1099511723498|47
1099511723498|7613
1099511723498|7615
1099511723498|7626
1099511723498|7639
2061584397818|0
2061584397818|18
2061584397818|76
2061584397818|86
2061584397818|141
2061584397831|0
2061584397831|118
2061584397847|0
2061584397847|48
1099511723548|47
1099511723548|7620
1099511723548|7623
1099511723548|7639
2061584397866|0
2061584397866|2
2061584397866|39
2061584397866|89
2061584397866|113
2061584397866|148
2061584397866|153
2061584397872|0
2061584397872|9
2061584397872|84
2061584397880|0
2061584397880|28
2061584397880|45
2061584397880|77
2061584397880|108
2061584397880|147
2061584397883|0
2061584397883|55
2061584397883|90
2061584397883|123
2061584397883|127
2061584397883|154
2061584397883|162
1099511723589|65
1099511723589|200
1099511723589|1812
1099511723589|2090
1099511723589|7415
1099511723596|47
1099511723596|7606
1099511723596|7608
1099511723596|7613
1099511723596|7618
1099511723596|7635
1099511723596|7640
1099511723596|7642
2061584397901|0
2061584397901|95
2061584397901|101
2061584397901|133
1099511723607|65
1099511723607|478
1099511723607|589
2061584397922|0
2061584397922|1
2061584397922|31
2061584397922|38
2061584397922|47
2061584397922|48
2061584397922|59
2061584397922|111
2061584397922|145
1099511723619|47
1099511723619|7611
1099511723619|7632
1099511723619|7636
1099511723619|7647
1099511723633|47
1099511723633|7613
1099511723633|7628
1099511723633|7631
1099511723653|47
1099511723653|7605
1099511723653|7627
1099511723653|7630
1099511723653|7640
1099511723653|7643
2061584397970|0
2061584397970|52
2061584397970|73
2061584397970|78
2061584397970|82
2061584397970|87
2061584397970|95
2061584397970|141
2061584397970|168
2061584397991|0
2061584397991|13
2061584397991|49
2061584397991|128
2061584397991|145
2061584398005|0
2061584398005|11
2061584398005|55
2061584398005|147
2061584398022|163
2061584398022|2700
2061584398022|6888
2061584398022|7593
2061584398022|8788
1099511723738|163
1099511723738|4856
1099511723738|6439
1099511723738|6831
1099511723757|163
1099511723757|2668
1099511723757|2700
1099511723757|4856
1099511723757|7593
1924145444593|163
1924145444593|3162
1924145444593|8788
2061584398066|163
2061584398066|2127
2061584398066|2722
2061584398066|7751
1924145444608|163
1924145444608|6540
1786706491170|163
1786706491170|2122
1786706491170|6515
1924145444654|163
1099511723827|163
1099511723827|3178
1099511723827|3257
2061584398133|163
2061584398133|428
2061584398133|810
2061584398133|4911
2061584398133|5916
2061584398133|9503
962072770375|46
962072770375|7597
962072770375|7600
962072770385|46
962072770385|7563
962072770385|7577
962072770385|7588
962072770385|7593
2061584398162|50
2061584398162|7870
2061584398162|7919
2061584398162|8027
2061584398179|19
2061584398179|2685
2061584398179|2686
2061584398179|2695
2061584398179|2702
2061584398179|2726
962072770409|46
962072770409|7575
962072770409|7596
1236950677380|7
1236950677380|1254
1236950677380|1293
1236950677380|1315
1236950677380|1407
1236950677396|7
1236950677396|1188
1236950677396|1257
1236950677396|1276
1236950677396|1283
1236950677396|1349
1236950677396|1409
1924145444760|75
1924145444760|1287
1924145444760|2486
1924145444760|6406
1924145444760|7125
2061584398238|75
2061584398238|697
2061584398238|2122
2061584398238|6406
1786706491312|75
1786706491312|7659
1924145444795|75
1924145444795|2129
1924145444795|2144
1924145444795|2173
1924145444795|3162
1924145444795|4856
1924145444795|5916
1236950677456|75
1236950677456|965
1236950677456|1851
1236950677456|2907
962072770526|75
962072770526|1138
962072770526|7125
1236950677489|75
1236950677489|3159
1236950677489|4807
1236950677489|4856
1236950677489|6513
1236950677493|75
1236950677493|1851
1236950677493|1943
1236950677493|2127
1236950677493|2129
1236950677493|2604
1236950677493|9541
2061584398338|75
2061584398338|216
2061584398338|6529
1236950677516|75
1236950677516|8340
1236950677532|75
1236950677532|697
1236950677532|2126
1236950677532|2173
1236950677532|2604
1236950677532|2726
1236950677532|3665
1236950677532|6540
1511828584488|75
1511828584488|2726
1511828584488|6406
1511828584488|7658
1511828584488|9503
1511828584488|9541
687194863665|11
687194863665|1937
687194863665|1942
687194863665|1981
687194863665|1985
687194863665|1995
687194863665|1998
687194863674|11
687194863674|1937
687194863674|1944
687194863674|1945
687194863674|1957
687194863674|1997
687194863674|1998
687194863679|11
687194863679|1935
687194863679|1953
687194863679|1962
687194863679|1964
687194863687|11
687194863687|1937
687194863687|1941
687194863687|1949
687194863687|1950
687194863687|1965
687194863687|1970
687194863687|1978
687194863687|1982
687194863687|1983
687194863687|1987
687194863687|1993
687194863687|1995
1236950677590|163
1236950677590|6406
962072770654|163
962072770654|4165
1374389631085|163
1374389631085|6888
1374389631085|7572
1374389631085|7659
1099511724158|163
1099511724158|7599
1374389631117|163
1374389631117|2726
1374389631117|7125
1374389631117|7603
1099511724194|163
1099511724194|2724
1099511724194|7239
824633817251|163
824633817251|1851
1236950677672|163
1236950677672|6433
962072770733|163
962072770733|1184
962072770733|8462
1649267538103|163
1649267538103|3162
1649267538103|4111
1649267538103|4856
1511828584653|163
1511828584653|2724
1511828584653|3162
1511828584653|6515
1374389631209|163
1374389631220|163
1374389631228|163
1374389631228|1929
1374389631228|2924
1374389631228|6563
1374389631228|7125
1511828584723|163
1511828584723|5925
1511828584723|7239
1786706491682|163
1786706491682|216
1786706491682|2222
1099511724341|163
1099511724341|3162
1099511724341|4165
1099511724341|8807
1099511724352|163
1099511724352|4856
1099511724352|7599
1099511724352|7659
962072770890|163
962072770890|1851
962072770890|7239
1649267538260|163
1649267538260|810
1649267538260|5925
1649267538271|163
1649267538271|2048
1649267538271|2724
1649267538271|6515
962072770918|163
962072770918|4165
962072770918|7572
962072770918|7603
1099511724404|163
1099511724404|2726
1099511724404|6563
1511828584844|163
1511828584844|3257
1511828584844|4165
1511828584844|5805
1511828584844|7667
1511828584844|8462
1099511724446|163
1099511724446|3032
1374389631405|163
1374389631405|961
1374389631405|3257
1374389631405|4807
1374389631409|163
1374389631409|6406
1374389631409|6888
1374389631409|8128
962072770996|163
962072770996|4165
962072770996|8128
1786706491838|163
1786706491838|1929
1786706491838|5916
1924145445321|163
962072771020|163
962072771020|961
962072771020|7239
1236950677973|163
1236950677973|965
1236950677973|6563
2061584398810|163
2061584398810|4807
1924145445354|163
1924145445354|2724
824633817582|163
824633817582|2222
824633817582|6515
824633817582|6888
824633817585|163
824633817585|2222
824633817585|2726
824633817585|3038
824633817585|3198
1374389631488|163
1374389631488|2451
1374389631488|4556
1786706491921|163
1786706491921|5916
1786706491921|7603
1786706491921|8128
1786706491921|8462
824633817650|163
824633817650|6433
962072771142|163
962072771142|3257
1374389631573|163
1374389631573|4158
2061584398945|163
2061584398945|2924
2061584398947|163
2061584398947|2668
2061584398951|163
2061584398951|2222
2061584398951|6406
2061584398951|8128
1924145445481|163
1924145445481|3055
1924145445481|6406
1374389631595|163
1374389631595|4556
1374389631595|6406
962072771185|163
962072771185|4807
1649267538560|163
1649267538560|216
1649267538560|810
1649267538560|4150
1649267538560|7603
1099511724684|163
1099511724684|2907
1099511724684|8807
2061584399004|163
2061584399004|7659
2061584399004|8807
1924145445541|163
1924145445555|163
1924145445555|965
1924145445555|7659
1924145445555|7667
1099511724730|163
1099511724730|2048
1099511724730|2551
1099511724730|4556
1511828585152|163
2061584399048|163
2061584399048|216
2061584399048|2127
2061584399048|3162
2061584399048|5916
1374389631705|163
1374389631705|3198
1236950678241|163
1236950678241|3055
1236950678241|7125
1236950678241|7603
1236950678272|163
2061584399112|163
2061584399112|7572
824633817884|163
824633817884|2048
824633817884|7659
1924145445676|163
1924145445676|961
1924145445676|1929
1924145445676|6048
962072771373|163
962072771373|4856
1924145445696|163
1924145445696|961
1924145445696|2048
1924145445696|3162
1649267538757|163
1649267538757|2668
2061584399207|163
2061584399207|2551
2061584399207|4856
2061584399207|8462
2061584399227|163
2061584399227|810
2061584399227|2222
1786706492295|163
1786706492306|163
1786706492306|4856
1786706492306|6048
1786706492306|7599
1786706492306|8128
962072771475|163
962072771475|3038
962072771475|6048
962072771475|6054
962072771475|7572
1099511724952|163
1099511724952|3198
2061584399273|163
2061584399273|2668
2061584399273|3055
2061584399273|4856
2061584399273|5916
2061584399273|6433
687194864560|163
687194864560|2551
687194864560|6433
1099511724979|163
1099511724979|6054
1099511724979|7572
1099511724982|163
1099511724982|2127
1099511724982|2451
1099511724982|4165
1099511724982|7572
1099511724982|8807
1649267538876|163
1649267538876|7239
824633818064|163
824633818064|5805
824633818064|7239
1786706492372|163
1786706492372|3198
1786706492391|163
1786706492391|6406
1374389631978|163
1374389631978|961
1374389631978|965
1374389631978|2724
1374389631978|4111
1374389631978|4556
1374389631978|5925
1374389631978|7125
2061584399354|163
2061584399354|965
2061584399354|2048
2061584399354|2924
2061584399354|3257
2061584399354|6054
2061584399354|6515
1924145445915|163
1924145445915|2924
1924145445915|7599
962072771623|163
962072771623|2724
1786706492458|163
1786706492458|216
1786706492458|2127
1786706492458|5805
962072771630|41
962072771630|6518
962072771630|6536
962072771630|6544
962072771648|46
962072771648|7567
962072771648|7574
962072771648|7597
962072771654|46
962072771654|7564
962072771656|46
962072771656|7560
962072771656|7585
962072771656|7586
962072771656|7600
962072771659|46
962072771659|7588
962072771659|7589
962072771673|46
962072771673|7563
962072771673|7569
962072771673|7589
962072771677|46
962072771677|7560
962072771677|7572
962072771677|7574
962072771677|7593
962072771677|7595
962072771677|7597
962072771677|7601
962072771697|46
962072771697|7561
962072771697|7567
962072771697|7569
962072771697|7574
962072771698|46
962072771698|7562
962072771698|7594
962072771698|7597
962072771698|7599
962072771709|46
962072771714|41
962072771714|6513
962072771714|6519
962072771714|6522
962072771714|6530
962072771727|46
962072771727|7580
962072771727|7581
962072771727|7585
962072771727|7591
962072771727|7592
962072771727|7593
962072771727|7599
962072771736|46
962072771752|46
962072771752|7566
962072771752|7593
962072771756|46
962072771756|7569
962072771756|7572
962072771756|7580
962072771756|7583
962072771756|7591
962072771756|7598
962072771765|46
962072771765|7563
962072771765|7566
962072771765|7574
962072771765|7580
962072771765|7587
962072771765|7592
962072771777|46
962072771777|7562
962072771777|7568
962072771779|41
962072771779|6524
962072771779|6529
962072771779|6530
962072771799|46
962072771799|7567
962072771799|7572
1924145446333|3
1924145446333|463
1924145446333|466
1924145446333|468
1924145446333|476
1924145446333|492
1924145446333|494
1924145446335|3
1924145446335|481
1924145446335|495
1924145446335|513
1924145446355|3
1924145446355|481
1924145446355|493
1924145446374|3
1924145446374|472
1924145446374|474
1924145446374|485
1924145446374|508
1924145446381|3
1924145446381|474
1924145446381|491
1924145446401|3
1924145446401|468
1924145446401|473
1924145446401|480
1924145446401|491
1924145446401|507
2061584399891|172
2061584399891|202
2061584399891|1895
2061584399891|3034
2061584399891|4856
2061584399891|6054
2061584399891|6439
2061584399891|6736
2061584399891|7779
1649267539484|172
1649267539484|1675
1649267539484|2722
1649267539484|6114
1649267539484|7514
1099511725612|172
1099511725612|1895
1099511725612|3255
1924145446463|172
1924145446463|205
1924145446463|414
1924145446463|5921
1649267539525|44
1649267539525|7196
1649267539525|7255
1649267539536|44
1649267539536|7112
1649267539536|7144
1649267539536|7147
1649267539536|7191
1649267539536|7231
1649267539536|7275
1649267539536|7298
1649267539536|7333
1649267539536|7353
1649267539543|44
1649267539543|7105
1649267539543|7298
1649267539543|7310
1649267539543|7367
1649267539549|44
1649267539549|7121
1649267539549|7306
1649267539567|44
1649267539567|7107
1649267539567|7226
1649267539567|7289
1649267539579|44
1649267539579|7122
1649267539579|7125
1649267539579|7164
1649267539579|7273
1649267539579|7347
1649267539586|44
1649267539586|7136
1649267539586|7370
1649267539586|7381
1649267539586|7422
1649267539595|44
1649267539595|7120
1649267539595|7249
1649267539595|7436
1649267539607|44
1649267539607|7140
1649267539607|7178
1649267539607|7275
1649267539607|7298
1649267539607|7321
1649267539612|44
1649267539612|7142
1649267539612|7201
1649267539612|7251
1649267539633|44
1649267539633|7127
1649267539634|44
1649267539634|7258
1649267539634|7453
1649267539645|44
1649267539645|7145
1649267539645|7205
1649267539645|7256
1649267539645|7358
1649267539651|44
1649267539651|7105
1649267539651|7217
1649267539651|7229
1649267539651|7274
1649267539651|7301
1649267539651|7367
1649267539664|44
1649267539664|7230
1649267539664|7261
1649267539664|7271
1649267539679|44
1649267539679|7154
1649267539679|7272
1649267539679|7305
1649267539679|7450
1649267539699|44
1649267539699|7198
1649267539699|7276
1649267539699|7292
1649267539699|7337
1649267539699|7347
1649267539699|7413
1649267539718|44
1649267539726|44
1649267539726|7379
1649267539737|44
1649267539737|7289
1649267539737|7317
1649267539737|7370
1649267539754|44
1649267539760|44
1649267539760|7118
1649267539760|7184
1649267539781|44
1649267539781|7148
1649267539781|7249
1649267539796|44
1649267539796|7262
1649267539796|7304
1649267539796|7388
1649267539801|44
1649267539801|7218
1649267539801|7286
1649267539801|7308
1649267539801|7362
1649267539801|7406
1649267539811|44
1649267539811|7123
1649267539811|7291
1649267539811|7428
1649267539824|44
1649267539824|7179
1649267539824|7199
1649267539824|7231
1649267539824|7266
1649267539824|7319
1649267539824|7323
1649267539824|7364
1649267539866|44
1649267539866|7173
1649267539866|7214
1649267539866|7264
1649267539866|7378
1649267539893|44
1649267539893|7131
1649267539893|7374
1649267539893|7391
1649267539910|44
1649267539910|7199
1649267539910|7284
1649267539910|7415
1649267539910|7424
1649267539910|7444
1649267539911|44
1649267539911|7161
1649267539911|7162
1649267539911|7176
1649267539911|7399
1649267539919|44
1649267539919|7157
1649267539919|7419
1649267539929|44
1649267539929|7158
1649267539929|7168
1649267539929|7182
1649267539929|7217
1649267539929|7220
1649267539929|7227
1649267539929|7398
1649267539931|44
1649267539931|7140
1649267539931|7339
1649267539949|44
1649267539949|7195
1649267539949|7210
1649267539949|7225
1649267539949|7391
1649267539949|7409
1649267539949|7437
1649267539950|44
1649267539950|7193
1649267539950|7206
1649267539950|7231
1649267539962|44
1649267539962|7126
1649267539962|7129
1649267539962|7266
1649267539962|7394
1649267539962|7404
1649267539976|44
1649267539976|7372
1649267539983|44
1649267539983|7112
1649267539983|7114
1649267539983|7138
1649267539983|7157
1649267539983|7200
1649267539983|7204
1649267539983|7211
1649267539983|7300
1649267539983|7363
1649267539983|7378
1649267539983|7423
1649267539995|44
1649267539995|7105
1649267539995|7156
1649267539995|7157
1649267539995|7201
1649267539995|7301
1649267539995|7397
1649267539995|7401
1649267540000|44
1649267540000|7113
1649267540000|7152
1649267540000|7160
1649267540000|7272
1649267540000|7289
1649267540000|7342
1649267540000|7380
1649267540000|7439
1649267540004|44
1649267540004|7188
1649267540004|7220
1649267540004|7258
1649267540004|7392
1649267540004|7398
1649267540010|44
1649267540010|7126
1649267540010|7210
1649267540010|7256
1649267540010|7270
1649267540010|7328
1649267540010|7363
1649267540010|7388
1649267540010|7393
1649267540010|7432
1649267540030|44
1649267540030|7122
1649267540030|7291
1649267540030|7318
1649267540030|7427
1649267540046|44
1649267540046|7128
1649267540046|7176
1649267540046|7259
1649267540051|44
1649267540051|7132
1649267540051|7144
1649267540051|7325
1649267540051|7373
1649267540054|44
1649267540054|7371
1649267540054|7376
1649267540069|44
1649267540084|44
1649267540084|7325
1649267540084|7352
1649267540084|7364
1649267540084|7432
1649267540094|44
1649267540094|7124
1649267540094|7196
1649267540094|7217
1649267540094|7237
1649267540094|7306
1649267540094|7316
1649267540107|44
1649267540107|7182
1649267540107|7248
1649267540107|7289
1649267540107|7327
1649267540107|7381
1649267540107|7435
1649267540125|44
1649267540125|7113
1649267540125|7272
1649267540125|7287
1649267540125|7398
1649267540144|44
1649267540144|7150
1649267540144|7319
1649267540144|7333
1649267540144|7400
1649267540161|44
1649267540161|7192
1649267540161|7283
1649267540161|7353
1649267540166|44
1649267540166|7147
1649267540166|7166
1649267540166|7346
1649267540183|44
1649267540183|7202
1649267540183|7226
1649267540183|7294
1649267540183|7315
1649267540183|7442
1649267540202|44
1649267540202|7202
1649267540202|7343
1649267540202|7395
1649267540202|7405
1649267540204|44
1649267540204|7157
1649267540204|7222
1649267540204|7298
1649267540204|7326
1649267540204|7417
1649267540204|7435
1649267540204|7452
1649267540212|44
1649267540212|7109
1649267540212|7246
1649267540212|7319
1649267540212|7345
1649267540212|7359
1649267540212|7379
1649267540212|7399
2061584400640|35
2061584400640|5178
2061584400640|5339
2061584400640|5377
2061584400640|5444
2061584400640|5499
2061584400640|5510
2061584400640|5544
1649267540229|52
1649267540229|132
1649267540229|7603
962072772882|52
1649267540252|52
1649267540252|1937
1649267540252|2726
1649267540252|5805
1649267540252|7603
687194865967|52
687194865967|2940
687194865967|7125
1099511726385|3
1099511726385|458
1099511726385|479
1099511726387|3
1099511726387|459
1099511726387|473
1099511726387|474
1099511726387|483
1099511726387|514
2061584400711|50
2061584400711|7932
2061584400711|8190
2061584400716|50
2061584400716|7830
2061584400716|7959
2061584400716|8139
2061584400716|8168
2061584400729|50
2061584400729|7821
2061584400729|7956
2061584400729|8094
2061584400740|134
2061584400740|163
2061584400740|965
2061584400740|1929
2061584400740|2129
2061584400740|2726
2061584400740|2897
962072772991|134
962072772991|2122
962072772991|2963
962072772991|6529
962072772991|6540
2061584400780|134
2061584400780|2954
2061584400780|6529
2061584400780|9411
824633819549|134
824633819549|1138
824633819549|2722
824633819549|5925
1374389633443|20
1374389633443|2735
1374389633443|2745
1374389633443|2791
1374389633443|2881
1374389633443|2903
687194866100|19
687194866100|2665
687194866100|2705
962072773061|38
962072773061|6043
962072773061|6049
962072773061|6056
962072773061|6058
1374389633489|20
1374389633489|2758
1374389633489|2812
1374389633489|2857
1374389633493|20
1374389633493|2735
1374389633493|2795
1374389633508|20
1374389633508|2733
1374389633508|2769
1374389633508|2789
1374389633508|2850
1374389633508|2880
1374389633510|20
1374389633510|2729
1374389633510|2833
1374389633510|2869
1374389633510|2898
1374389633510|2916
1374389633516|20
1374389633516|2738
1374389633516|2778
1374389633516|2851
962072773112|38
962072773112|6044
962072773112|6047
962072773112|6051
962072773112|6052
962072773112|6056
962072773112|6060
687194866182|19
687194866182|2666
687194866182|2668
687194866182|2674
687194866182|2689
687194866182|2696
1374389633547|20
1374389633547|2735
1374389633547|2770
1374389633547|2783
1374389633547|2805
1374389633547|2873
1374389633555|20
1374389633555|2818
1374389633555|2859
1374389633564|20
1374389633564|2860
1374389633582|20
1374389633582|2795
1374389633594|20
1374389633594|2813
1374389633594|2852
1374389633594|2868
1374389633594|2908
1374389633595|5
1374389633595|685
1374389633595|694
1374389633595|735
1374389633595|824
1374389633595|920
1374389633595|923
1374389633614|20
1374389633614|2760
1374389633614|2871
1374389633614|2910
687194866263|19
687194866263|2660
687194866263|2677
687194866263|2692
687194866263|2712
2061584401266|0
2061584401266|121
2061584401266|134
2061584401266|171
1924145448132|163
1924145448132|2604
1924145448132|2807
1924145448132|5916
1099511727304|163
1099511727304|1849
1099511727304|1929
1099511727304|2604
1099511727304|6711
1099511727328|163
1099511727328|2566
1374389634280|163
1374389634280|9503
1786706494704|163
1786706494704|2131
1786706494704|2604
1924145448179|163
1924145448179|205
1924145448179|1028
1924145448179|1298
1924145448179|2451
2061584401668|163
2061584401668|205
2061584401668|1973
2061584401668|2542
2061584401668|7603
2061584401668|7667
1236950680853|163
1511828587808|163
1511828587808|205
1511828587808|1849
1511828587808|6563
1511828587808|7779
1374389634347|20
1374389634347|2841
1374389634347|2887
2061584401713|2
2061584401713|327
2061584401713|336
2061584401730|2
2061584401730|251
2061584401730|292
2061584401730|314
2061584401730|331
2061584401730|428
1374389634389|20
1374389634389|2844
1374389634389|2851
1374389634389|2869
1374389634389|2888
1374389634389|2891
1374389634390|20
1374389634390|2732
1374389634390|2763
2061584401763|2
2061584401763|336
2061584401763|353
2061584401763|384
2061584401763|449
1374389634421|20
1374389634421|2888
1374389634421|2897
1374389634434|20
1374389634434|2816
1374389634434|2828
1374389634434|2850
1374389634434|2860
1374389634434|2902
1374389634434|2909
2061584402007|66
2061584402007|3162
2061584402007|7650
2061584402007|8362
2061584402007|9503
1374389634666|66
1649267541628|66
1649267541628|2725
1649267541628|6406
1649267541628|7571
1649267541628|8362
1236950681230|66
1236950681230|1991
1236950681230|7654
1786706495124|66
1924145448600|66
1924145448600|163
1924145448600|6406
1924145448600|7659
1374389634734|66
1374389634734|937
1374389634734|2722
1374389634734|2726
962072774336|6
962072774336|992
962072774336|1056
962072774336|1062
962072774336|1073
962072774336|1090
962072774357|6
962072774357|1021
962072774357|1023
962072774370|6
962072774370|1026
962072774370|1055
962072774370|1085
1099511727849|29
1099511727849|4125
1099511727849|4157
1099511727849|4163
1099511727849|4177
1099511727849|4184
